word,mean_abs_shap,mean_shap,count
fears,0.0635476430753952,-0.0635476430753952,2
compromised,0.0634482225868851,0.0634482225868851,1
minneapolis,0.0633034324502602,-0.0633034324502602,3
settlement,0.06324190862277257,-0.06324190862277257,1
juneteenth,0.06311780315202971,-0.06311780315202971,1
buffoonery,0.06300982643493025,0.06300982643493025,1
individuals.,0.06299639493227005,-0.06299639493227005,1
democrats',0.06287172250449657,0.06287172250449657,1
cry,0.06285226787440479,0.06285226787440479,1
assessments,0.06268428192318727,-0.06268428192318727,1
1984,0.06266125296759936,-0.06266125296759936,1
"grew,",0.0625407899885128,-0.0625407899885128,1
gang,0.06253660225775093,0.06253660225775093,1
control',0.06253127753734589,-0.06253127753734589,1
gop,0.06226787343621254,0.06226787343621254,1
where,0.062195471843155346,-0.05610658247202921,3
bid.,0.06218248952387108,-0.06218248952387108,1
universal,0.06217407138319686,-0.06217407138319686,1
hill.,0.0620953980833292,-0.0620953980833292,1
part,0.06204295299054744,-0.06204295299054744,2
"extinction,",0.06189485647094746,-0.06189485647094746,1
amorphous,0.06168531422527173,0.06168531422527173,1
allegations,0.0616630969314082,-0.0616630969314082,1
utterly,0.06151619149992863,0.06151619149992863,1
decades.,0.06149650799731414,-0.06149650799731414,1
"unfortunately,",0.06130031887561274,0.06130031887561274,2
wrongdoing.,0.06119135868114729,-0.06119135868114729,1
megaphonefor,0.0610394028481096,0.0610394028481096,1
contrast,0.06098327413201332,-0.06098327413201332,1
radical,0.06096147337921666,0.06096147337921666,4
seems,0.06087333877415707,0.06087333877415707,3
masks,0.060654468431050934,0.060654468431050934,1
weaponized,0.060606360216766145,0.060606360216766145,1
nov.,0.06054015255843599,-0.06054015255843599,1
relief,0.06047622859477997,-0.06047622859477997,1
opponent,0.06030491297662428,0.06030491297662428,1
by’’,0.06026986810112639,0.06026986810112639,1
saying““””,0.060244841737529406,-0.060244841737529406,1
"egregiously,",0.060169417411088943,0.060169417411088943,1
cops,0.060067701153457165,0.060067701153457165,1
friday,0.05996125672374749,-0.05996125672374749,3
"protests,",0.059715426012796044,-0.059715426012796044,1
"capitalism,",0.05965442458788553,0.05965442458788553,1
"matter),",0.05964684251516142,-0.05964684251516142,1
"shortages,",0.05954551474294729,-0.05954551474294729,1
"china,",0.0595382241376986,-0.0595382241376986,1
jury,0.05953345520538278,-0.05953345520538278,1
killed,0.05948407118811427,0.04902207424153268,3
monday.,0.05944336014467158,-0.05944336014467158,1
abortion,0.05938895362650444,0.05938895362650444,9
helpful.””,0.05938895161671098,-0.05938895161671098,1
avowed,0.059282612754032016,0.059282612754032016,1
vying,0.05923375752172433,0.05923375752172433,1
trump,0.059213195250735054,0.05530537834150996,39
plans,0.059156382766862706,-0.059156382766862706,1
university,0.05911343716676735,-0.05911343716676735,2
hydroxychloroquine,0.05909161163227899,-0.05909161163227899,1
dragged,0.05907928629312664,0.05907928629312664,1
science,0.05898680041233698,0.05898680041233698,1
existential,0.05885302019305527,0.05885302019305527,1
18,0.058779022568422885,-0.058779022568422885,1
shilling,0.0586471636114376,0.0586471636114376,1
ashamed,0.05863639023154974,0.05863639023154974,1
"war,",0.05859522463288158,0.05859522463288158,1
could,0.05856622482409648,-0.05612214072183681,8
chaotic,0.05850170296616852,0.05850170296616852,1
"monday,",0.058490695451231055,-0.058490695451231055,1
declared,0.058486393580022146,-0.037444001214148905,3
"loan,",0.058398442730928465,-0.058398442730928465,1
demonstrations,0.058264063321985304,-0.058264063321985304,1
dead,0.058225430154642606,0.050174176561348656,3
rights.,0.058019993267953394,-0.03575349096208811,2
on$,0.05786782433278859,-0.05786782433278859,1
concerns,0.05781007604673505,-0.05781007604673505,1
"soccer,",0.05778658653126155,-0.05778658653126155,1
rich.,0.057757385934774697,0.057757385934774697,1
election.,0.05771953067164807,-0.05771953067164807,3
netflix,0.0575829215707596,-0.03180559120267969,2
top%,0.05756972060771659,-0.05756972060771659,1
centralized,0.05748258205130696,0.05748258205130696,1
signature.,0.0573903518136252,-0.0573903518136252,1
"flation,””",0.05736047818901993,-0.05736047818901993,1
unprincipled,0.05734401156327554,0.05734401156327554,1
moved,0.05732385581359267,-0.05732385581359267,1
extending““””,0.05723674246110022,-0.05723674246110022,1
"week,",0.057146904292447426,-0.057146904292447426,3
disparities.,0.05708784732269123,-0.05708784732269123,1
vaunted,0.056988343596458435,0.056988343596458435,1
simply,0.05693800918137034,0.05693800918137034,1
american””,0.05692610959522426,0.05692610959522426,1
promoted,0.05685995340371312,0.05685995340371312,2
does,0.056840850156731904,-0.056840850156731904,2
monopoly,0.05679485420114361,0.05679485420114361,1
